Id,SalePrice
1461,124231.00569485113
1462,163340.01860117493
1463,185399.6256584356
1464,196715.13743899734
1465,184170.96669648486
1466,173498.00446330803
1467,174471.25554459906
1468,165448.5652423778
1469,181466.01938639005
1470,121798.86444047657
1471,201539.8491519965
1472,99186.90127923473
1473,95448.30175329698
1474,147093.11282657448
1475,117298.28239219186
1476,362121.8008234616
1477,247429.2005462163
1478,290656.11262993474
1479,277520.5032668836
1480,456915.94572975364
1481,318495.0377966481
1482,204969.204361008
1483,174141.11944460816
1484,162214.7677079086
1485,184745.20739607443
1486,195452.51202576503
1487,330915.37609489565
1488,235093.53741579383
1489,195462.77388444688
1490,223620.6203273568
1491,191205.14255204273
1492,93362.89328903973
1493,176126.11486867347
1494,289142.20878353785
1495,287370.84037380194
1496,235020.65870709412
1497,180204.2530057109
1498,163479.4428558932
1499,157624.79800262826
1500,155140.14011045237
1501,173216.01624900248
1502,149370.34194782656
1503,298529.37592658645
1504,238777.52856359028
1505,224543.7974845892
1506,190514.51162727014
1507,242789.00601329352
1508,200507.1417800446
1509,158243.32533960495
1510,143621.4922632916
1511,148674.99387812792
1512,171110.9361027021
1513,148336.21809073802
1514,153163.91061108164
1515,182651.63948440223
1516,153763.10266419715
1517,167873.4583155684
1518,135810.07672311086
1519,221929.06381997117
1520,130309.78805548244
1521,134915.97935451852
1522,172785.8371526937
1523,108777.04995185303
1524,123441.72908744702
1525,120226.27659849546
1526,110498.33896520479
1527,102014.02814082283
1528,138225.83162555197
1529,148363.71113966143
1530,173809.4901090045
1531,108794.85525920129
1532,100210.30977746168
1533,152326.05680951788
1534,126439.00608011088
1535,151043.96818201835
1536,112637.3713327787
1537,61910.846077105954
1538,151017.1597509568
1539,190468.32416125797
1540,92206.12286567866
1541,142343.0919440994
1542,139763.16417332576
1543,205710.39916590034
1544,84248.14340716979
1545,106113.95865492728
1546,129924.15146295245
1547,132997.67277128992
1548,135281.61137398085
1549,115311.01301753653
1550,131450.0661195865
1551,114389.807646661
1552,127928.49651299616
1553,146326.2930099243
1554,114218.59645249412
1555,169468.93479416746
1556,86091.1927451285
1557,104633.13047743111
1558,97270.20687235799
1559,80054.72275984549
1560,129775.14833551763
1561,129327.74729640709
1562,127864.80974117483
1563,120675.53018713095
1564,164444.38333417627
1565,143681.18030037542
1566,239549.11325885187
1567,72210.23395091326
1568,229987.3592435578
1569,137249.53616966231
1570,140757.64731001278
1571,120066.51231525656
1572,146448.1056012416
1573,247684.68654280686
1574,108203.21634447527
1575,211412.5096445905
1576,252359.44975461627
1577,187857.82890361344
1578,142730.4470497866
1579,142553.43208527434
1580,192898.23407900525
1581,157372.64277341258
1582,124077.28595102245
1583,317348.29436293856
1584,223943.6573914255
1585,139701.20113027075
1586,67756.39068988212
1587,95790.52286035361
1588,150682.42334023307
1589,95762.11460898547
1590,136215.58747265628
1591,94522.35893597062
1592,121345.32657639432
1593,124558.78539326272
1594,130288.22351636365
1595,103414.07294063852
1596,224323.08359656692
1597,174895.16839197252
1598,202809.81142254648
1599,173672.00490267857
1600,170141.21975003486
1601,61894.649448718155
1602,115696.33157049668
1603,87207.40851563707
1604,262561.94430652325
1605,246139.98213521283
1606,176506.5322159897
1607,170716.442049349
1608,213992.58914347066
1609,186496.57213927028
1610,153353.10570698205
1611,136172.01700403268
1612,164134.44199475853
1613,164266.92643218403
1614,127032.37204126027
1615,93170.31663381425
1616,74767.80196363907
1617,93168.4536497443
1618,122374.26462967618
1619,139754.59354450754
1620,147780.57157095373
1621,138382.95919933522
1622,138955.975713835
1623,271828.47427404835
1624,217343.16191254958
1625,119181.44077989223
1626,165455.95448091673
1627,193208.96511210964
1628,274787.10538247536
1629,179450.2475484037
1630,337273.160289256
1631,213034.87376256342
1632,236797.67536463082
1633,172994.05896167926
1634,187055.4581509207
1635,178099.56692228132
1636,151224.8599958735
1637,195924.55568587608
1638,191080.51409364058
1639,177691.11768433053
1640,259557.1556076591
1641,176111.0370906636
1642,230373.44267651855
1643,222861.27809597
1644,229719.9919205557
1645,198813.27709696125
1646,160528.35845015588
1647,160858.1937602159
1648,131472.5880602664
1649,142423.2980412944
1650,109971.45467694051
1651,121215.94721864992
1652,98266.19309538405
1653,102305.56361149647
1654,143650.41375807475
1655,145105.81192377798
1656,140547.9170775001
1657,144524.04958462308
1658,143740.0826597552
1659,122195.37875116177
1660,154401.0525827367
1661,460183.81691818556
1662,386878.07752292464
