Id,SalePrice
1461,122204.17
1462,159619.61
1463,199438.33
1464,202342.9
1465,171286.55
1466,166971.52
1467,167532.66
1468,163191.84
1469,178939.3
1470,129575.17
1471,186186.53
1472,93833.02
1473,93691.03
1474,146024.12
1475,137544.17
1476,398870.0
1477,266984.4
1478,300822.88
1479,237943.69
1480,511013.25
1481,308913.25
1482,206236.17
1483,179741.61
1484,158067.52
1485,187624.08
1486,189416.73
1487,347847.22
1488,242236.52
1489,210158.88
1490,215457.39
1491,159036.44
1492,81979.95
1493,180788.05
1494,299920.53
1495,267793.78
1496,204630.05
1497,184083.9
1498,166152.34
1499,153701.27
1500,167207.19
1501,174115.03
1502,143381.23
1503,299650.94
1504,247750.97
1505,225526.7
1506,200802.53
1507,202635.84
1508,210336.52
1509,171766.83
1510,158649.55
1511,147139.8
1512,170407.2
1513,147289.31
1514,169078.34
1515,204499.94
1516,133391.08
1517,150681.14
1518,137838.44
1519,203087.95
1520,131809.52
1521,137588.77
1522,161485.14
1523,108484.56
1524,127051.03
1525,126123.88
1526,120220.23
1527,124122.34
1528,139628.52
1529,154552.33
1530,181223.22
1531,103914.33
1532,85239.32
1533,149193.33
1534,126230.02
1535,145498.55
1536,109381.195
1537,58121.453
1538,149022.81
1539,176171.48
1540,99425.984
1541,143700.47
1542,150423.12
1543,250396.84
1544,80489.13
1545,111864.32
1546,124812.0
1547,147842.39
1548,134358.86
1549,122363.71
1550,130634.68
1551,108094.61
1552,105850.016
1553,130940.516
1554,119273.29
1555,180564.05
1556,98589.89
1557,118495.53
1558,99786.47
1559,98557.92
1560,136717.9
1561,136969.64
1562,126188.74
1563,118513.734
1564,157488.52
1565,146969.98
1566,232280.39
1567,77468.85
1568,213707.53
1569,153141.77
1570,138332.67
1571,122428.85
1572,145239.44
1573,207582.72
1574,91450.36
1575,220831.4
1576,211145.05
1577,201339.64
1578,153032.56
1579,135474.53
1580,204300.14
1581,151378.67
1582,127835.08
1583,295902.12
1584,218673.25
1585,140246.55
1586,68839.7
1587,105849.61
1588,146478.83
1589,107392.3
1590,131827.36
1591,92151.266
1592,129203.76
1593,132294.11
1594,145188.6
1595,115078.19
1596,232626.67
1597,195835.42
1598,193979.83
1599,186754.7
1600,175873.69
1601,63430.207
1602,127552.56
1603,87492.37
1604,246092.0
1605,260454.23
1606,162351.58
1607,191414.98
1608,214124.72
1609,178040.38
1610,167728.17
1611,141143.78
1612,152135.47
1613,158304.97
1614,121170.18
1615,95861.45
1616,76585.97
1617,88662.766
1618,118404.71
1619,144103.12
1620,159921.45
1621,143640.45
1622,143993.5
1623,254583.92
1624,213283.02
1625,127102.42
1626,168583.23
1627,199171.3
1628,266233.3
1629,176765.9
1630,365353.06
1631,219804.38
1632,250240.27
1633,168477.95
1634,208344.31
1635,176962.22
1636,139902.44
1637,210901.34
1638,202606.86
1639,182068.25
1640,286866.3
1641,178562.22
1642,214600.02
1643,222637.9
1644,233550.08
1645,215534.89
1646,158913.33
1647,170126.12
