Id,SalePrice
1461,122786.766
1462,151592.78
1463,194812.22
1464,191594.67
1465,182382.8
1466,172562.31
1467,166945.25
1468,167646.12
1469,169579.27
1470,125767.266
1471,205021.53
1472,88678.32
1473,89909.85
1474,150578.98
1475,117754.38
1476,406575.7
1477,252315.5
1478,278588.44
1479,239747.94
1480,490469.28
1481,332413.25
1482,203683.23
1483,162821.56
1484,155470.33
1485,171916.6
1486,189068.39
1487,350885.8
1488,222753.44
1489,179531.58
1490,214211.92
1491,189947.28
1492,89278.945
1493,162849.5
1494,336803.16
1495,314481.62
1496,248588.1
1497,179699.61
1498,151250.39
1499,158860.14
1500,157471.55
1501,174078.52
1502,136675.02
1503,330568.94
1504,229535.05
1505,218359.4
1506,183359.44
1507,227060.45
1508,221473.61
1509,169400.81
1510,150929.22
1511,145137.94
1512,174631.05
1513,125879.836
1514,147167.72
1515,215230.27
1516,158707.38
1517,154111.66
1518,139778.94
1519,233499.95
1520,134306.06
1521,135342.8
1522,168249.31
1523,106842.61
1524,121586.91
1525,118701.49
1526,112885.2
1527,105294.86
1528,131158.2
1529,156044.31
1530,179479.53
1531,85956.695
1532,98843.32
1533,157041.72
1534,121543.77
1535,136363.47
1536,109601.22
1537,47028.836
1538,162882.73
1539,180040.64
1540,91905.34
1541,154238.11
1542,142085.92
1543,239744.75
1544,76478.89
1545,105175.125
1546,128097.836
1547,137161.02
1548,130172.29
1549,106865.336
1550,148037.8
1551,126419.53
1552,139703.78
1553,128715.64
1554,121161.29
1555,162671.0
1556,77545.73
1557,88255.73
1558,77620.54
1559,61450.64
1560,134803.06
1561,100854.46
1562,116537.78
1563,113460.9
1564,160301.67
1565,158829.7
1566,274771.72
1567,73498.83
1568,230121.8
1569,140040.45
1570,122174.92
1571,119633.27
1572,158411.88
1573,241273.9
1574,85515.5
1575,222079.77
1576,240951.77
1577,182504.94
1578,157537.33
1579,144308.44
1580,192936.52
1581,151790.98
1582,129137.98
1583,329636.5
1584,240136.28
1585,142173.2
1586,70321.67
1587,94000.69
1588,145342.67
1589,97042.23
1590,132211.48
1591,97897.22
1592,118467.74
1593,125691.98
1594,110075.1
1595,110170.88
1596,243686.05
1597,194281.78
1598,191344.14
1599,163746.83
1600,157784.52
1601,76964.87
1602,103692.18
1603,90335.38
1604,264446.06
1605,239354.1
1606,160835.94
1607,168977.27
1608,164624.14
1609,167818.1
1610,168211.14
1611,139887.48
1612,167324.27
1613,161384.6
1614,119633.51
1615,76235.67
1616,69442.96
1617,81147.96
1618,125966.06
1619,124274.305
1620,145555.58
1621,140719.89
1622,141971.6
1623,260226.31
1624,207570.45
1625,126908.266
1626,175784.14
1627,188071.39
1628,271154.94
1629,177296.53
1630,427613.4
1631,242634.17
1632,251492.22
1633,167329.7
1634,179117.55
1635,182199.9
