Id,SalePrice
1461,126757.54394597361
1462,160380.65306493916
1463,191096.24876073527
1464,185297.68132828706
1465,177966.4412152381
1466,167964.34087247966
1467,168654.49905559223
1468,161940.92621098072
1469,178810.33760228718
1470,121716.72804201243
1471,201070.06366325382
1472,94099.23639914152
1473,96190.98308129564
1474,145459.490021978
1475,119983.85102690016
1476,365451.07128205564
1477,247868.67529564668
1478,290902.59780933335
1479,280141.65511421766
1480,472372.0930502251
1481,307206.8464643071
1482,205800.30104287373
1483,172409.45988568722
1484,169823.9067396724
1485,173864.26906223054
1486,190663.8920061243
1487,354771.91149203223
1488,229149.79114697297
1489,201667.48017057346
1490,229747.59386925024
1491,191261.58256442702
1492,85531.02426853793
1493,166624.40259381267
1494,297342.6869456814
1495,292150.0524985442
1496,237197.56026890562
1497,184065.2214500198
1498,162181.78410823367
1499,159475.86679622083
1500,163138.7983246737
1501,175951.92846982193
1502,151467.2761822133
1503,314770.0989130899
1504,237938.2340798559
1505,225182.2184983504
1506,182862.3482076164
1507,229479.74567638928
1508,213436.1942175285
1509,160450.22859709675
1510,147723.31790566337
1511,146480.2725617991
1512,174976.8737196774
1513,143508.47953828247
1514,157070.58148598677
1515,188658.2154655482
1516,144647.10421829417
1517,162080.99503480224
1518,132915.10304374207
1519,222020.21839806222
1520,136534.14477359186
1521,137624.34230306727
1522,168940.15087990812
1523,109945.15761279651
1524,124809.26351123644
1525,124444.01174123259
1526,116141.66929003005
1527,103123.17510177007
1528,134694.70684178578
1529,146387.54996909972
1530,171989.70687234175
1531,100217.3650360873
1532,96653.37195504518
1533,147349.83118683886
1534,117699.55707682515
1535,147795.57020116146
1536,107651.67308371521
1537,65911.76329235414
1538,147833.3604044307
1539,189929.3093108532
1540,93652.72596608382
1541,150611.71987674024
1542,135749.37212957532
1543,214511.36626032938
1544,80205.38341441372
1545,113582.40597511525
1546,134128.09268517478
1547,132900.57798431072
1548,136452.2619453447
1549,118035.25046361405
1550,140362.16370547062
1551,114467.1575647902
1552,136426.83179517876
1553,146368.68139452868
1554,116575.21602081154
1555,176604.24093438414
1556,85021.84415483035
1557,100318.61331628649
1558,93970.2666448367
1559,71358.02826809551
1560,125011.76858858284
1561,130230.35319528931
1562,123977.17693595738
1563,121042.11179847151
1564,170045.20280211777
1565,145892.40297652216
1566,268512.3574745653
1567,68098.4329951985
1568,225977.40201200612
1569,146158.82131642086
1570,140329.9089185981
1571,127603.47735678934
1572,146649.13215213086
1573,259351.30335981378
1574,106885.17867748902
1575,220291.97636011915
1576,240669.63483725942
1577,200147.6859164025
1578,145333.52592487
1579,143340.99790517383
1580,192561.62706683853
1581,158980.67381814512
1582,132087.8525442686
1583,315953.34832894924
1584,220986.4768603165
1585,141733.94583507522
1586,64210.333073511036
1587,99348.94121190169
1588,148440.32419177223
1589,101329.61453798432
1590,133160.54083750056
1591,97964.20135521886
1592,118582.53065291156
1593,125007.417668066
1594,147517.97702121665
1595,99141.80507399424
1596,239428.88242485755
1597,185716.27732246483
1598,204026.86076697987
1599,177222.9157075023
1600,167141.89008655652
1601,68106.01582760071
1602,118922.3018285677
1603,75897.54229025867
1604,275367.4036601841
1605,238522.7982217907
1606,162787.10351391984
1607,162463.95134098866
1608,224015.95243485394
1609,196777.70670123916
1610,158102.0731594301
1611,139393.16579656475
1612,160730.19974703295
1613,152390.26120730204
1614,128105.01725556067
1615,90783.76470008682
1616,75008.81215493934
1617,89888.4201978986
1618,125015.95284305511
1619,139359.2384918199
1620,154639.7126615
1621,138628.6066047547
1622,143595.9208795187
1623,264791.4787185899
1624,225014.9903765521
1625,121657.41973829715
1626,161939.4514080727
1627,186299.84234695375
1628,275522.1304684886
1629,177206.19486110925
1630,358246.48440839205
1631,211244.13527301603
1632,236461.15061709945
1633,167275.74953306248
1634,192096.1325557061
1635,179598.65319538966
1636,149231.16331892542
1637,193614.6771499667
1638,186673.07247188923
1639,174693.25058583994
1640,249235.7366788313
1641,177539.23037618998
1642,224235.28684522846
1643,230161.64362804213
1644,226329.46116447292
1645,202554.65015013548
1646,161319.3114429713
1647,157973.06421546833
1648,134224.11818751268
1649,139738.4616800341
1650,117968.68690694912
1651,124754.23995327017
1652,95680.11099278602
1653,98086.77100264236
1654,151953.87938152798
1655,153194.92047996263
1656,144006.56585974584
1657,149675.92011281123
1658,152586.85174937735
1659,127752.57892426997
1660,155587.49622926893
1661,492911.1670531422
1662,411825.5516471687
1663,401106.6087395089
1664,528761.8834525356
1665,286444.9709152339
1666,327754.92086708074
1667,377582.8691504397
1668,343925.3631862125
1669,284572.54637487466
1670,366337.3291899089
1671,254460.3851051916
1672,438320.3976374241
1673,308686.93328695075
1674,236648.90231471133
1675,185632.1872156509
1676,187880.12933678253
1677,219326.02087853028
1678,484039.30941014487
1679,377062.8027281715
1680,354311.6061813404
1681,251363.51267272767
1682,296908.16476137
1683,184729.02776094357
1684,166330.50747942325
1685,170307.6444099016
1686,165732.17847583606
1687,166944.10204085734
1688,188374.20028786227
1689,186188.76987847258
1690,190691.18843303242
1691,177044.78580204525
1692,264320.1622018202
1693,164573.02929406302
1694,183248.8885358443
1695,164816.80722505884
1696,272915.9626519299
1697,168316.54814539707
1698,370137.8919172633
1699,309526.549956268
1700,248238.02147223917
1701,270554.04131109756
1702,250600.5591310275
1703,272277.219824393
1704,283635.70871236845
1705,230155.5151077197
1706,454459.82898930664
1707,218779.43907859537
1708,214665.390409999
1709,255211.59903154074
1710,227002.32938366925
1711,269393.60406067775
1712,242671.92617468326
1713,270275.418312615
1714,216403.37917389517
1715,210584.39206257352
1716,203273.60373582525
1717,184092.67885819532
1718,128944.03263139055
1719,194797.0287806122
1720,246526.882571344
1721,162244.9620950153
1722,118870.44319176111
1723,152940.74477075346
1724,219565.84841369384
1725,237596.9622064488
1726,185204.38463863946
1727,160000.73510833012
1728,178455.52729350916
1729,159966.7227583231
1730,166759.20919822968
1731,125441.57353554267
1732,138915.28547010166
1733,119423.87396302923
1734,121809.49174365634
1735,135399.76578693138
1736,118943.32838884917
1737,323571.48679700214
1738,215179.6793513885
1739,248528.06647958216
1740,206214.5400627755
1741,202341.4607395477
1742,174485.94850735934
1743,178764.31813717974
1744,292953.60981764103
1745,202499.81870790792
1746,187720.43812680038
1747,213206.34142414934
1748,224020.77472685068
1749,155217.22262345254
1750,134283.73950437194
1751,235961.1495968014
1752,122522.06474470666
1753,139760.08768589149
1754,188478.55852609494
1755,172151.6101721958
1756,132272.6041306574
1757,118217.59812308526
1758,143819.7865812051
1759,167858.89998613278
1760,168726.67928525497
1761,141779.3200460658
1762,187232.5736456897
1763,175306.7948411008
1764,119456.09141152543
1765,166501.93700023266
1766,173036.68780668706
1767,216595.21883015306
1768,145089.85317776413
1769,185250.33330672752
1770,144538.29758670295
1771,126343.84017753846
1772,130325.13593318762
1773,127647.47206170578
1774,131000.23292751786
1775,141073.32076891515
1776,121849.82429303823
1777,114292.39262007027
1778,140655.2231042011
1779,117148.27820595962
1780,176684.6655293066
1781,132569.2894727873
1782,86493.61052534803
1783,137086.56428600955
1784,98688.19949312345
1785,109983.9743486774
1786,132504.70957927706
1787,174323.80637225922
1788,48018.187393920554
1789,100735.87488491932
1790,76570.47395894956
1791,192347.2206014421
1792,155944.93582984302
1793,135471.11073174395
1794,149729.6749248298
1795,137245.65632679377
1796,126740.50687748841
1797,124095.80957879592
1798,121848.75070696979
1799,105977.80529879696
1800,122679.54811801575
1801,126598.42770593056
1802,139467.12907145318
1803,146406.34607656416
1804,147291.22790422261
1805,139959.63509815783
1806,115852.01195668984
1807,120487.08252816793
1808,124812.96905585144
1809,120422.02243816467
1810,148025.87747111957
1811,92012.64156363842
1812,88583.28923695543
1813,122755.07959671611
1814,92621.45074800389
1815,53471.21499607958
1816,99588.78123887088
1817,106924.07861979239
1818,134919.21598081966
1819,121274.99292669761
1820,49598.18303560985
1821,111945.8333663712
1822,152587.1050439421
1823,39047.193236359475
1824,126014.90728656936
1825,132542.939909619
1826,103162.30576413416
1827,101885.3288653705
1828,135774.88078177234
1829,122091.95672277217
1830,135890.44289068147
1831,144084.6310317582
1832,93445.55535395279
1833,133873.52038328003
1834,120231.16037206243
