id,sales
3000888,4.280821316459616
3000889,0.0
3000890,3.3918733701608357
3000891,1893.2864301263335
3000892,0.04427378242741384
3000893,291.8630123910542
3000894,7.641382799839562
3000895,541.2789201201812
3000896,581.9465174822476
3000897,113.4986066863138
3000898,120.20387650148035
3000899,114.21836140236431
3000900,2162.3437442964223
3000901,15.66027532770029
3000902,1.2279870057861473
3000903,21.51760994010792
3000904,22.331206761929582
3000905,0.07107548307291447
3000906,150.12149714547004
3000907,11.899024266310901
3000908,15.671250937479225
3000909,5.756134606997616
3000910,81.92102009965444
3000911,5.582924969261206
3000912,259.50500545444794
3000913,146.6033504602491
3000914,3.8154884354656833
3000915,6.435594623169765
3000916,262.35013796197245
3000917,54.938920558028244
3000918,2122.442991747095
3000919,0.0
3000920,24.356435929886324
3000921,1.3942967136982416
3000922,0.0
3000923,2.147749672273258
3000924,1485.1321727200475
3000925,0.0
3000926,104.69275597082549
3000927,3.906094312104461
3000928,826.9557900436248
3000929,311.81490910936293
3000930,268.00089251458326
3000931,42.90574795332848
3000932,37.100063377864196
3000933,2885.7763671493344
3000934,3.659586017276469
3000935,0.4505099141396064
3000936,9.551252214861403
3000937,8.358557501827335
3000938,0.04427378242741384
3000939,173.3819603894427
3000940,2.6146077934752032
3000941,0.0
3000942,1.553438171532998
3000943,11.08123300886391
3000944,0.3542555469368927
3000945,196.62449409371402
3000946,188.27934869983318
3000947,0.5934795108449791
3000948,3.408907739113265
3000949,145.23262791817194
3000950,28.169928897456078
3000951,258.61359110300185
3000952,0.8722805596504295
3000953,1.0493127181641695
3001152,7.608368095814932
3001153,0.5536056069891306
3001154,2.288027705702233
3001155,3041.8154738442554
3001156,0.0
3001157,320.07099353436547
3001158,4.920599553911791
3001159,1194.094668424866
3001160,719.1269990500356
3001161,506.59209021359334
3001162,191.21119283724946
3001163,104.58170341779534
3001164,4541.050218597299
3001165,14.50242371787812
3001166,1.2759701509955494
3001167,26.303148275551195
3001168,25.57365366873118
3001169,0.09050773266525766
3001170,289.14599121963664
3001171,0.11849604597382185
3001172,0.0
3001173,5.415539187721479
3001174,34.337510038160175
3001175,3.5362594126444353
3001176,258.7340221616698
3001177,280.82087766833234
3001178,2.386046884857385
3001179,8.802025648863193
3001180,371.7083208845627
3001181,59.836233267598416
3001182,1413.920967527373
3001183,2.651680646094904
3001184,12.04327097760141
3001185,3.912990025562059
3001186,0.15478198468945817
3001187,4.007181395404254
3001188,2109.6889317846176
3001189,0.0
3001190,540.521133769197
3001191,8.450109818388828
3001192,633.3774200236162
3001193,573.0365496765179
3001194,202.55825465993212
3001195,177.06395700422684
3001196,58.66109155766958
3001197,2910.734781951295
3001198,13.35944604574819
3001199,0.7067368368450775
3001200,16.67123833422364
3001201,20.25323282464467
3001202,0.04427378242741384
3001203,186.6864680665809
3001204,8.227751542411262
3001205,2.4729511206111785
3001206,4.4874470892634974
3001207,50.00796936513431
3001208,2.071366713326211
3001209,99.96852708230156
3001210,164.95355318139832
3001211,3.3414058564031546
3001212,7.026983690492287
3001213,176.8817203852957
3001214,54.098153038418815
3001215,1686.4013924696008
3001216,41.75057425782924
3001217,14.035698262108907
3001251,5.870201169613292
3001252,0.0
3001253,8.188574220238582
3001254,2734.864587374363
3001255,0.0
3001256,622.1184082473587
3001257,9.570474806837817
3001258,798.4477601483826
3001259,785.1373176318126
3001260,210.61926262534027
3001261,169.65243582342035
3001262,99.6773398507936
3001263,3626.6039560965373
3001264,30.86347277777922
3001265,1.317262497555458
3001266,20.029753389248693
3001267,26.677696769814858
3001268,0.04427378242741384
3001269,232.02882565990757
3001270,19.992007187950737
3001271,15.193088800205171
3001272,4.139547813482891
3001273,75.03405260312434
3001274,9.456715231880567
3001275,458.8686331471161
3001276,254.5041884709257
3001277,8.015650433847822
3001278,8.171694135282253
3001279,442.23626109154884
3001280,107.64893618084372
3001281,2276.756815518055
3001282,0.0
3001283,35.09329007563112
3001284,6.964029494215786
3001285,0.04427378242741384
3001286,5.036020457575418
3001287,4357.203287524795
3001288,0.0
3001289,502.33824241428056
3001290,6.634319110809976
3001291,1641.7850989264755
3001292,777.6451378078737
3001293,695.1328900093949
3001294,102.48547125683167
3001295,88.15598429446425
3001296,6356.402355217847
3001297,12.561759039119515
3001298,0.5147294744870301
3001299,18.26152998181598
3001300,14.69933399064687
3001301,0.0
3001302,359.69046320503867
3001303,0.9436125123197601
3001304,5.630866437918271
3001305,3.1821832264310848
3001306,46.662063958901776
3001307,0.9401934438357245
3001308,361.38480019024036
3001309,404.1311964097145
3001310,3.3524965515261567
3001311,5.651816636341496
3001312,337.7921871627232
3001313,69.57055400323028
3001314,1066.2423036084544
3001315,35.18450776231176
3001316,14.61414432285758
3001614,10.298571526293943
3001615,0.5975502648873519
3001616,16.53241180379904
3001617,7813.527460710259
3001618,0.0
3001619,1173.0728847154278
3001620,31.366577676114886
3001621,1892.811249077369
3001622,2034.4505063355427
3001623,353.48425857729677
3001624,477.691918941511
3001625,338.2009351318521
3001626,7619.067529754349
3001627,79.70614671744936
3001628,2.688877663499097
3001629,57.77253855219237
3001630,55.08208782571565
3001631,0.04427378242741384
3001632,489.4627797797531
3001633,39.62566000271807
3001634,50.996063753961955
3001635,23.004382144213366
3001636,201.99114831031014
3001637,27.825353182040168
3001638,745.0385601002848
3001639,545.0347614276895
3001640,20.330186163726594
3001641,25.39635202606004
3001642,1127.0675389329892
3001643,229.66323828494183
3001644,7656.670074769708
3001645,0.7692284081334932
3001646,83.61294732502753
3001977,4.394551969014828
3001978,0.4505099141396064
3001979,4.511160349694286
3001980,2331.2890437712363
3001981,0.0
3001982,350.8524884520444
3001983,6.329104763927783
3001984,751.3212205700236
3001985,702.4170408881505
3001986,183.32223131233272
3001987,139.33590060135003
3001988,86.06715380891951
3001989,3204.695713049876
3001990,24.792356386754115
3001991,0.9357884354260577
3001992,15.34313737164955
3001993,9.545958463539385
3001994,0.04427378242741384
3001995,190.62499799617046
3001996,17.736611547848828
3001997,20.756012385145713
3001998,2.30388143108035
3001999,78.69404429756769
3002000,7.5127009782108285
3002001,376.12376817977815
3002002,237.88028629819962
3002003,5.863857131540808
3002004,8.326883365542727
3002005,374.2764730748893
3002006,53.80418900760776
3002007,2210.105159954762
3002008,0.04427378242741384
3002009,24.074024129576056
3002142,15.352107810187071
3002143,0.0
3002144,15.174789399545226
3002145,9035.96495335911
3002146,0.0
3002147,1573.454781722888
3002148,23.31709220377938
3002149,2302.9267526339763
3002150,2374.032844092273
3002151,525.7216204078132
3002152,601.6788010328187
3002153,417.22634045607987
3002154,9428.736940743702
3002155,89.85660375456735
3002156,4.092877433974254
3002157,105.00180548322118
3002158,115.07671341865122
3002159,0.13878863475669165
3002160,618.1228967151922
3002161,27.582642020625055
3002162,26.681673019311543
3002163,38.127507370359
3002164,296.09470723713616
3002165,26.76607624540374
3002166,882.5453169867599
3002167,572.4383650188288
3002168,38.19101967523036
3002169,37.40708400626324
3002170,1157.0106638094187
3002171,301.30475367726314
3002172,9059.808391763983
3002173,345.02610162440703
3002174,91.68987850624424
3002175,16.600469187455428
3002176,0.0
3002177,14.671851277056854
3002178,8630.232583866637
3002179,0.0
3002180,1215.7178472474745
3002181,25.529089399601826
3002182,2524.9721101716655
3002183,2177.543606909076
3002184,725.414675332857
3002185,385.036078345363
3002186,327.9893305289676
3002187,10849.146908780709
3002188,112.20011824876069
3002189,1.5391769514827534
3002190,72.91890872704518
3002191,84.47597916089983
3002192,0.7067368368450775
3002193,654.9521963521986
3002194,17.060740980513085
3002195,34.57031781761824
3002196,3.30332042482034
3002197,214.5561157644659
3002198,20.250867831220575
3002199,1144.9319476084697
3002200,773.2126956745793
3002201,23.64967200310395
3002202,29.97489413225703
3002203,1312.3425292553986
3002204,251.0210007518584
3002205,6370.442932128332
3002206,509.8261300895458
3002207,91.02996746283091
3002208,12.003477716550178
3002209,0.0
3002210,22.290466053667934
3002211,5668.696621411856
3002212,0.09050773266525766
3002213,900.2201201256662
3002214,13.647914417094048
3002215,2170.606493765668
3002216,1479.2277914934325
3002217,817.8880895672258
3002218,146.25573787001662
3002219,262.58006714429644
3002220,9209.977265138286
3002221,45.995568628126314
3002222,2.80627403226272
3002223,44.69775920283522
3002224,26.55713114344052
3002225,0.48773782616449035
3002226,608.9189383271323
3002227,26.214311377137122
3002228,23.54712355348941
3002229,8.62931657983225
3002230,122.2742635779692
3002231,11.28297246552905
3002232,1066.2915001620545
3002233,777.626956826578
3002234,23.3019712963659
3002235,43.54938888774311
3002236,803.1505156522861
3002237,139.56900676704828
3002238,2857.552726545409
3002239,334.01605259945666
3002240,50.21674645173482
3002241,16.001246202336223
3002242,0.0
3002243,24.090144566444174
3002244,8344.2921576002
3002245,0.0
3002246,1191.5396915061492
3002247,20.416593088787092
3002248,2228.333695153648
3002249,2028.2470347928213
3002250,653.7223107832604
3002251,349.05982906145726
3002252,250.511581245036
3002253,10136.711123529412
3002254,50.838895440717856
3002255,1.4550637108464688
3002256,70.76734206414382
3002257,75.59531006115762
3002258,0.807331477583898
3002259,605.6299749740507
3002260,23.841381832810278
3002261,28.859306502654388
3002262,5.478833626672791
3002263,198.48745314704476
3002264,14.629284098588803
3002265,920.1481532703926
3002266,746.2298977507892
3002267,22.44337710896763
3002268,30.548367848498952
3002269,1147.2797208671996
3002270,228.28494333505148
3002271,5614.105579894378
3002272,477.0374186229871
3002273,71.94989513502516
3002274,12.928214834382329
3002275,0.0
3002276,24.947552100854846
3002277,4664.652617816181
